Date_reported,Country,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2020-01-04,India,0.0,0,0.0,0
2020-01-05,India,0.0,0,0.0,0
2020-01-06,India,0.0,0,0.0,0
2020-01-07,India,0.0,0,0.0,0
2020-01-08,India,0.0,0,0.0,0
2020-01-09,India,0.0,0,0.0,0
2020-01-10,India,0.0,0,0.0,0
2020-01-11,India,0.0,0,0.0,0
2020-01-12,India,0.0,0,0.0,0
2020-01-13,India,0.0,0,0.0,0
2020-01-14,India,0.0,0,0.0,0
2020-01-15,India,0.0,0,0.0,0
2020-01-16,India,0.0,0,0.0,0
2020-01-17,India,0.0,0,0.0,0
2020-01-18,India,0.0,0,0.0,0
2020-01-19,India,0.0,0,0.0,0
2020-01-20,India,0.0,0,0.0,0
2020-01-21,India,0.0,0,0.0,0
2020-01-22,India,0.0,0,0.0,0
2020-01-23,India,0.0,0,0.0,0
2020-01-24,India,0.0,0,0.0,0
2020-01-25,India,0.0,0,0.0,0
2020-01-26,India,0.0,0,0.0,0
2020-01-27,India,0.0,0,0.0,0
2020-01-28,India,0.0,0,0.0,0
2020-01-29,India,0.0,0,0.0,0
2020-01-30,India,1.0,1,0.0,0
2020-01-31,India,0.0,1,0.0,0
2020-02-01,India,0.0,1,0.0,0
2020-02-02,India,1.0,2,0.0,0
2020-02-03,India,1.0,3,0.0,0
2020-02-04,India,0.0,3,0.0,0
2020-02-05,India,0.0,3,0.0,0
2020-02-06,India,0.0,3,0.0,0
2020-02-07,India,0.0,3,0.0,0
2020-02-08,India,0.0,3,0.0,0
2020-02-09,India,0.0,3,0.0,0
2020-02-10,India,0.0,3,0.0,0
2020-02-11,India,0.0,3,0.0,0
2020-02-12,India,0.0,3,0.0,0
2020-02-13,India,0.0,3,0.0,0
2020-02-14,India,0.0,3,0.0,0
2020-02-15,India,0.0,3,0.0,0
2020-02-16,India,0.0,3,0.0,0
2020-02-17,India,0.0,3,0.0,0
2020-02-18,India,0.0,3,0.0,0
2020-02-19,India,0.0,3,0.0,0
2020-02-20,India,0.0,3,0.0,0
2020-02-21,India,0.0,3,0.0,0
2020-02-22,India,0.0,3,0.0,0
2020-02-23,India,0.0,3,0.0,0
2020-02-24,India,0.0,3,0.0,0
2020-02-25,India,0.0,3,0.0,0
2020-02-26,India,0.0,3,0.0,0
2020-02-27,India,0.0,3,0.0,0
2020-02-28,India,0.0,3,0.0,0
2020-02-29,India,0.0,3,0.0,0
2020-03-01,India,0.0,3,0.0,0
2020-03-02,India,2.0,5,0.0,0
2020-03-03,India,0.0,5,0.0,0
2020-03-04,India,23.0,28,0.0,0
2020-03-05,India,1.0,29,0.0,0
2020-03-06,India,2.0,31,0.0,0
2020-03-07,India,3.0,34,0.0,0
2020-03-08,India,5.0,39,0.0,0
2020-03-09,India,5.0,44,0.0,0
2020-03-10,India,6.0,50,0.0,0
2020-03-11,India,10.0,60,0.0,0
2020-03-12,India,13.0,73,0.0,0
2020-03-13,India,8.0,81,1.0,1
2020-03-14,India,3.0,84,1.0,2
2020-03-15,India,23.0,107,0.0,2
2020-03-16,India,7.0,114,0.0,2
2020-03-17,India,23.0,137,1.0,3
2020-03-18,India,14.0,151,0.0,3
2020-03-19,India,22.0,173,1.0,4
2020-03-20,India,50.0,223,0.0,4
2020-03-21,India,60.0,283,0.0,4
2020-03-22,India,77.0,360,3.0,7
2020-03-23,India,74.0,434,2.0,9
2020-03-24,India,85.0,519,0.0,9
2020-03-25,India,87.0,606,1.0,10
2020-03-26,India,43.0,649,3.0,13
2020-03-27,India,75.0,724,4.0,17
2020-03-28,India,185.0,909,2.0,19
2020-03-29,India,70.0,979,6.0,25
2020-03-30,India,92.0,1071,4.0,29
2020-03-31,India,180.0,1251,3.0,32
2020-04-01,India,386.0,1637,6.0,38
2020-04-02,India,328.0,1965,12.0,50
2020-04-03,India,336.0,2301,6.0,56
2020-04-04,India,601.0,2902,12.0,68
2020-04-05,India,472.0,3374,9.0,77
2020-04-06,India,693.0,4067,32.0,109
2020-04-07,India,354.0,4421,5.0,114
2020-04-08,India,853.0,5274,35.0,149
2020-04-09,India,591.0,5865,20.0,169
2020-04-10,India,547.0,6412,30.0,199
2020-04-11,India,1035.0,7447,40.0,239
2020-04-12,India,909.0,8356,34.0,273
2020-04-13,India,796.0,9152,35.0,308
2020-04-14,India,1211.0,10363,31.0,339
2020-04-15,India,1076.0,11439,38.0,377
2020-04-16,India,941.0,12380,37.0,414
2020-04-17,India,1007.0,13387,23.0,437
2020-04-18,India,991.0,14378,43.0,480
2020-04-19,India,1334.0,15712,27.0,507
2020-04-20,India,1553.0,17265,36.0,543
2020-04-21,India,1336.0,18601,47.0,590
2020-04-22,India,1383.0,19984,50.0,640
2020-04-23,India,1409.0,21393,41.0,681
2020-04-24,India,1684.0,23077,37.0,718
2020-04-25,India,1429.0,24506,57.0,775
2020-04-26,India,1990.0,26496,49.0,824
2020-04-27,India,1396.0,27892,48.0,872
2020-04-28,India,1543.0,29435,62.0,934
2020-04-29,India,1897.0,31332,73.0,1007
2020-04-30,India,1718.0,33050,67.0,1074
2020-05-01,India,1993.0,35043,73.0,1147
2020-05-02,India,2293.0,37336,71.0,1218
2020-05-03,India,2644.0,39980,83.0,1301
2020-05-04,India,2553.0,42533,72.0,1373
2020-05-05,India,3900.0,46433,195.0,1568
2020-05-06,India,2958.0,49391,126.0,1694
2020-05-07,India,3561.0,52952,89.0,1783
2020-05-08,India,3390.0,56342,103.0,1886
2020-05-09,India,3320.0,59662,95.0,1981
2020-05-10,India,3277.0,62939,128.0,2109
2020-05-11,India,4213.0,67152,97.0,2206
2020-05-12,India,3604.0,70756,87.0,2293
2020-05-13,India,3525.0,74281,122.0,2415
2020-05-14,India,3722.0,78003,134.0,2549
2020-05-15,India,3967.0,81970,100.0,2649
2020-05-16,India,3970.0,85940,103.0,2752
2020-05-17,India,4987.0,90927,120.0,2872
2020-05-18,India,5242.0,96169,157.0,3029
2020-05-19,India,4970.0,101139,134.0,3163
2020-05-20,India,5611.0,106750,140.0,3303
2020-05-21,India,5609.0,112359,132.0,3435
2020-05-22,India,6088.0,118447,148.0,3583
2020-05-23,India,6654.0,125101,137.0,3720
2020-05-24,India,6767.0,131868,147.0,3867
2020-05-25,India,6977.0,138845,154.0,4021
2020-05-26,India,6535.0,145380,146.0,4167
2020-05-27,India,6387.0,151767,170.0,4337
2020-05-28,India,6566.0,158333,194.0,4531
2020-05-29,India,7466.0,165799,175.0,4706
2020-05-30,India,7964.0,173763,265.0,4971
2020-05-31,India,8380.0,182143,193.0,5164
2020-06-01,India,8392.0,190535,230.0,5394
2020-06-02,India,8171.0,198706,204.0,5598
2020-06-03,India,8909.0,207615,217.0,5815
2020-06-04,India,9304.0,216919,260.0,6075
2020-06-05,India,9851.0,226770,273.0,6348
2020-06-06,India,9887.0,236657,294.0,6642
2020-06-07,India,9971.0,246628,287.0,6929
2020-06-08,India,9983.0,256611,271.0,7200
2020-06-09,India,9987.0,266598,271.0,7471
2020-06-10,India,9985.0,276583,274.0,7745
2020-06-11,India,9996.0,286579,357.0,8102
2020-06-12,India,10956.0,297535,396.0,8498
2020-06-13,India,11458.0,308993,386.0,8884
2020-06-14,India,11929.0,320922,311.0,9195
2020-06-15,India,11502.0,332424,325.0,9520
2020-06-16,India,10667.0,343091,380.0,9900
2020-06-17,India,10974.0,354065,2003.0,11903
2020-06-18,India,12881.0,366946,334.0,12237
2020-06-19,India,13586.0,380532,336.0,12573
2020-06-20,India,14516.0,395048,375.0,12948
2020-06-21,India,15413.0,410461,306.0,13254
2020-06-22,India,14821.0,425282,445.0,13699
2020-06-23,India,14933.0,440215,312.0,14011
2020-06-24,India,15968.0,456183,465.0,14476
2020-06-25,India,16922.0,473105,418.0,14894
2020-06-26,India,17296.0,490401,407.0,15301
2020-06-27,India,18552.0,508953,384.0,15685
2020-06-28,India,19906.0,528859,410.0,16095
2020-06-29,India,19459.0,548318,380.0,16475
2020-06-30,India,18522.0,566840,418.0,16893
2020-07-01,India,18653.0,585493,507.0,17400
2020-07-02,India,19148.0,604641,434.0,17834
2020-07-03,India,20903.0,625544,379.0,18213
2020-07-04,India,22771.0,648315,442.0,18655
2020-07-05,India,24850.0,673165,613.0,19268
2020-07-06,India,24248.0,697413,425.0,19693
2020-07-07,India,22252.0,719665,467.0,20160
2020-07-08,India,22752.0,742417,482.0,20642
2020-07-09,India,24879.0,767296,487.0,21129
2020-07-10,India,26506.0,793802,475.0,21604
2020-07-11,India,27114.0,820916,519.0,22123
2020-07-12,India,28637.0,849553,551.0,22674
2020-07-13,India,28701.0,878254,500.0,23174
2020-07-14,India,28498.0,906752,553.0,23727
2020-07-15,India,29429.0,936181,582.0,24309
2020-07-16,India,32695.0,968876,606.0,24915
2020-07-17,India,34956.0,1003832,687.0,25602
2020-07-18,India,34884.0,1038716,671.0,26273
2020-07-19,India,38902.0,1077618,543.0,26816
2020-07-20,India,40425.0,1118043,681.0,27497
2020-07-21,India,37148.0,1155191,587.0,28084
2020-07-22,India,37724.0,1192915,648.0,28732
2020-07-23,India,45720.0,1238635,1129.0,29861
2020-07-24,India,49310.0,1287945,740.0,30601
2020-07-25,India,48916.0,1336861,757.0,31358
2020-07-26,India,48661.0,1385522,705.0,32063
2020-07-27,India,49931.0,1435453,708.0,32771
2020-07-28,India,47703.0,1483156,654.0,33425
2020-07-29,India,48513.0,1531669,768.0,34193
2020-07-30,India,52123.0,1583792,775.0,34968
2020-07-31,India,55078.0,1638870,779.0,35747
2020-08-01,India,57118.0,1695988,764.0,36511
2020-08-02,India,54735.0,1750723,853.0,37364
2020-08-03,India,52972.0,1803695,771.0,38135
2020-08-04,India,52050.0,1855745,803.0,38938
2020-08-05,India,52509.0,1908254,857.0,39795
2020-08-06,India,56282.0,1964536,904.0,40699
2020-08-07,India,62538.0,2027074,886.0,41585
2020-08-08,India,61537.0,2088611,933.0,42518
2020-08-09,India,64399.0,2153010,861.0,43379
2020-08-10,India,62064.0,2215074,1007.0,44386
2020-08-11,India,53601.0,2268675,871.0,45257
2020-08-12,India,60963.0,2329638,834.0,46091
2020-08-13,India,66999.0,2396637,942.0,47033
2020-08-14,India,64553.0,2461190,1007.0,48040
2020-08-15,India,65002.0,2526192,996.0,49036
2020-08-16,India,63490.0,2589682,944.0,49980
2020-08-17,India,57981.0,2647663,941.0,50921
2020-08-18,India,55079.0,2702742,876.0,51797
2020-08-19,India,64531.0,2767273,1092.0,52889
2020-08-20,India,69652.0,2836925,977.0,53866
2020-08-21,India,68898.0,2905823,983.0,54849
2020-08-22,India,69878.0,2975701,945.0,55794
2020-08-23,India,69239.0,3044940,912.0,56706
2020-08-24,India,61408.0,3106348,836.0,57542
2020-08-25,India,60975.0,3167323,848.0,58390
2020-08-26,India,67151.0,3234474,1059.0,59449
2020-08-27,India,75760.0,3310234,1023.0,60472
2020-08-28,India,77266.0,3387500,1057.0,61529
2020-08-29,India,76472.0,3463972,1021.0,62550
2020-08-30,India,78761.0,3542733,948.0,63498
2020-08-31,India,78512.0,3621245,971.0,64469
2020-09-01,India,69921.0,3691166,819.0,65288
2020-09-02,India,78357.0,3769523,1045.0,66333
2020-09-03,India,83883.0,3853406,1043.0,67376
2020-09-04,India,83341.0,3936747,1096.0,68472
2020-09-05,India,86432.0,4023179,1089.0,69561
2020-09-06,India,90632.0,4113811,1065.0,70626
2020-09-07,India,90802.0,4204613,1016.0,71642
2020-09-08,India,75809.0,4280422,1133.0,72775
2020-09-09,India,89706.0,4370128,1115.0,73890
2020-09-10,India,95735.0,4465863,1172.0,75062
2020-09-11,India,96551.0,4562414,1209.0,76271
2020-09-12,India,97570.0,4659984,1201.0,77472
2020-09-13,India,94372.0,4754356,1114.0,78586
2020-09-14,India,92071.0,4846427,1136.0,79722
2020-09-15,India,83809.0,4930236,1054.0,80776
2020-09-16,India,90123.0,5020359,1290.0,82066
2020-09-17,India,97894.0,5118253,1132.0,83198
2020-09-18,India,96424.0,5214677,1174.0,84372
2020-09-19,India,93337.0,5308014,1247.0,85619
2020-09-20,India,92605.0,5400619,1133.0,86752
2020-09-21,India,86961.0,5487580,1130.0,87882
2020-09-22,India,75083.0,5562663,1053.0,88935
2020-09-23,India,83347.0,5646010,1085.0,90020
2020-09-24,India,86508.0,5732518,1129.0,91149
2020-09-25,India,86052.0,5818570,1141.0,92290
2020-09-26,India,85362.0,5903932,1089.0,93379
2020-09-27,India,88600.0,5992532,1124.0,94503
2020-09-28,India,82170.0,6074702,1039.0,95542
2020-09-29,India,70589.0,6145291,776.0,96318
2020-09-30,India,80472.0,6225763,1179.0,97497
2020-10-01,India,86821.0,6312584,1181.0,98678
2020-10-02,India,81484.0,6394068,1095.0,99773
2020-10-03,India,79476.0,6473544,1069.0,100842
2020-10-04,India,75829.0,6549373,940.0,101782
2020-10-05,India,74442.0,6623815,903.0,102685
2020-10-06,India,61267.0,6685082,884.0,103569
2020-10-07,India,72049.0,6757131,986.0,104555
2020-10-08,India,78524.0,6835655,971.0,105526
2020-10-09,India,70496.0,6906151,964.0,106490
2020-10-10,India,73272.0,6979423,926.0,107416
2020-10-11,India,74383.0,7053806,918.0,108334
2020-10-12,India,66732.0,7120538,816.0,109150
2020-10-13,India,55342.0,7175880,706.0,109856
2020-10-14,India,63509.0,7239389,730.0,110586
2020-10-15,India,67708.0,7307097,680.0,111266
2020-10-16,India,63371.0,7370468,895.0,112161
2020-10-17,India,62212.0,7432680,837.0,112998
2020-10-18,India,61871.0,7494551,1033.0,114031
2020-10-19,India,55722.0,7550273,579.0,114610
2020-10-20,India,46790.0,7597063,587.0,115197
2020-10-21,India,54044.0,7651107,717.0,115914
2020-10-22,India,55839.0,7706946,702.0,116616
2020-10-23,India,54366.0,7761312,690.0,117306
2020-10-24,India,53370.0,7814682,650.0,117956
2020-10-25,India,50129.0,7864811,578.0,118534
2020-10-26,India,45148.0,7909959,480.0,119014
2020-10-27,India,36470.0,7946429,488.0,119502
2020-10-28,India,43893.0,7990322,508.0,120010
2020-10-29,India,49881.0,8040203,517.0,120527
2020-10-30,India,48648.0,8088851,563.0,121090
2020-10-31,India,48268.0,8137119,551.0,121641
2020-11-01,India,46963.0,8184082,470.0,122111
2020-11-02,India,45231.0,8229313,496.0,122607
2020-11-03,India,38310.0,8267623,490.0,123097
2020-11-04,India,46253.0,8313876,514.0,123611
2020-11-05,India,50210.0,8364086,704.0,124315
2020-11-06,India,47638.0,8411724,670.0,124985
2020-11-07,India,50356.0,8462080,577.0,125562
2020-11-08,India,45674.0,8507754,559.0,126121
2020-11-09,India,45903.0,8553657,490.0,126611
2020-11-10,India,38073.0,8591730,448.0,127059
2020-11-11,India,44281.0,8636011,512.0,127571
2020-11-12,India,47905.0,8683916,550.0,128121
2020-11-13,India,44879.0,8728795,547.0,128668
2020-11-14,India,44684.0,8773479,520.0,129188
2020-11-15,India,41100.0,8814579,447.0,129635
2020-11-16,India,30548.0,8845127,435.0,130070
2020-11-17,India,29163.0,8874290,449.0,130519
2020-11-18,India,38617.0,8912907,474.0,130993
2020-11-19,India,45576.0,8958483,585.0,131578
2020-11-20,India,45882.0,9004365,584.0,132162
2020-11-21,India,46232.0,9050597,564.0,132726
2020-11-22,India,45209.0,9095806,501.0,133227
2020-11-23,India,44059.0,9139865,511.0,133738
2020-11-24,India,37975.0,9177840,480.0,134218
2020-11-25,India,44376.0,9222216,481.0,134699
2020-11-26,India,44489.0,9266705,524.0,135223
2020-11-27,India,43082.0,9309787,492.0,135715
2020-11-28,India,41322.0,9351109,485.0,136200
2020-11-29,India,41810.0,9392919,496.0,136696
2020-11-30,India,38772.0,9431691,443.0,137139
2020-12-01,India,31118.0,9462809,482.0,137621
2020-12-02,India,36604.0,9499413,501.0,138122
2020-12-03,India,35551.0,9534964,526.0,138648
2020-12-04,India,36595.0,9571559,540.0,139188
2020-12-05,India,36652.0,9608211,512.0,139700
2020-12-06,India,36011.0,9644222,482.0,140182
2020-12-07,India,32981.0,9677203,391.0,140573
2020-12-08,India,26567.0,9703770,385.0,140958
2020-12-09,India,32080.0,9735850,402.0,141360
2020-12-10,India,31521.0,9767371,412.0,141772
2020-12-11,India,29398.0,9796769,414.0,142186
2020-12-12,India,30006.0,9826775,442.0,142628
2020-12-13,India,30254.0,9857029,391.0,143019
2020-12-14,India,27071.0,9884100,336.0,143355
2020-12-15,India,22065.0,9906165,354.0,143709
2020-12-16,India,26382.0,9932547,387.0,144096
2020-12-17,India,24010.0,9956557,355.0,144451
2020-12-18,India,22890.0,9979447,338.0,144789
2020-12-19,India,25152.0,10004599,347.0,145136
2020-12-20,India,26624.0,10031223,341.0,145477
2020-12-21,India,24337.0,10055560,333.0,145810
2020-12-22,India,19556.0,10075116,301.0,146111
2020-12-23,India,23950.0,10099066,333.0,146444
2020-12-24,India,24712.0,10123778,312.0,146756
2020-12-25,India,23067.0,10146845,336.0,147092
2020-12-26,India,22273.0,10169118,251.0,147343
2020-12-27,India,18732.0,10187850,279.0,147622
2020-12-28,India,20021.0,10207871,279.0,147901
2020-12-29,India,16432.0,10224303,252.0,148153
2020-12-30,India,20549.0,10244852,286.0,148439
2020-12-31,India,21822.0,10266674,299.0,148738
2021-01-01,India,20035.0,10286709,256.0,148994
2021-01-02,India,19079.0,10305788,224.0,149218
2021-01-03,India,18177.0,10323965,217.0,149435
2021-01-04,India,16504.0,10340469,214.0,149649
2021-01-05,India,16375.0,10356844,201.0,149850
2021-01-06,India,18088.0,10374932,264.0,150114
2021-01-07,India,20346.0,10395278,222.0,150336
2021-01-08,India,18139.0,10413417,234.0,150570
2021-01-09,India,18222.0,10431639,228.0,150798
2021-01-10,India,18645.0,10450284,201.0,150999
2021-01-11,India,16311.0,10466595,161.0,151160
2021-01-12,India,12584.0,10479179,167.0,151327
2021-01-13,India,15968.0,10495147,202.0,151529
2021-01-14,India,16946.0,10512093,198.0,151727
2021-01-15,India,15590.0,10527683,191.0,151918
2021-01-16,India,15158.0,10542841,175.0,152093
2021-01-17,India,15144.0,10557985,181.0,152274
2021-01-18,India,13788.0,10571773,145.0,152419
2021-01-19,India,10064.0,10581837,137.0,152556
2021-01-20,India,13823.0,10595660,162.0,152718
2021-01-21,India,15223.0,10610883,151.0,152869
2021-01-22,India,14545.0,10625428,163.0,153032
2021-01-23,India,14256.0,10639684,152.0,153184
2021-01-24,India,14849.0,10654533,155.0,153339
2021-01-25,India,13203.0,10667736,131.0,153470
2021-01-26,India,9102.0,10676838,117.0,153587
2021-01-27,India,12689.0,10689527,137.0,153724
2021-01-28,India,11666.0,10701193,123.0,153847
2021-01-29,India,18855.0,10720048,163.0,154010
2021-01-30,India,13083.0,10733131,137.0,154147
2021-01-31,India,13052.0,10746183,127.0,154274
2021-02-01,India,11427.0,10757610,118.0,154392
2021-02-02,India,8635.0,10766245,94.0,154486
2021-02-03,India,11039.0,10777284,110.0,154596
2021-02-04,India,12899.0,10790183,107.0,154703
2021-02-05,India,12408.0,10802591,120.0,154823
2021-02-06,India,11713.0,10814304,95.0,154918
2021-02-07,India,12059.0,10826363,78.0,154996
2021-02-08,India,11831.0,10838194,84.0,155080
2021-02-09,India,9110.0,10847304,78.0,155158
2021-02-10,India,11067.0,10858371,94.0,155252
2021-02-11,India,12923.0,10871294,108.0,155360
2021-02-12,India,9309.0,10880603,87.0,155447
2021-02-13,India,12143.0,10892746,103.0,155550
2021-02-14,India,12194.0,10904940,92.0,155642
2021-02-15,India,11649.0,10916589,90.0,155732
2021-02-16,India,9121.0,10925710,81.0,155813
2021-02-17,India,11610.0,10937320,100.0,155913
2021-02-18,India,12881.0,10950201,101.0,156014
2021-02-19,India,13193.0,10963394,97.0,156111
2021-02-20,India,13993.0,10977387,101.0,156212
2021-02-21,India,14264.0,10991651,90.0,156302
2021-02-22,India,14199.0,11005850,83.0,156385
2021-02-23,India,10584.0,11016434,78.0,156463
2021-02-24,India,13742.0,11030176,104.0,156567
2021-02-25,India,16738.0,11046914,138.0,156705
2021-02-26,India,16577.0,11063491,120.0,156825
2021-02-27,India,16488.0,11079979,113.0,156938
2021-02-28,India,16752.0,11096731,113.0,157051
2021-03-01,India,15510.0,11112241,106.0,157157
2021-03-02,India,12286.0,11124527,91.0,157248
2021-03-03,India,14989.0,11139516,98.0,157346
2021-03-04,India,17407.0,11156923,89.0,157435
2021-03-05,India,16838.0,11173761,113.0,157548
2021-03-06,India,18327.0,11192088,108.0,157656
2021-03-07,India,18711.0,11210799,100.0,157756
2021-03-08,India,18599.0,11229398,97.0,157853
2021-03-09,India,15388.0,11244786,77.0,157930
2021-03-10,India,17921.0,11262707,133.0,158063
2021-03-11,India,22854.0,11285561,126.0,158189
2021-03-12,India,23285.0,11308846,117.0,158306
2021-03-13,India,24882.0,11333728,140.0,158446
2021-03-14,India,25320.0,11359048,161.0,158607
2021-03-15,India,26291.0,11385339,118.0,158725
2021-03-16,India,24492.0,11409831,131.0,158856
2021-03-17,India,28903.0,11438734,188.0,159044
2021-03-18,India,35871.0,11474605,172.0,159216
2021-03-19,India,39726.0,11514331,154.0,159370
2021-03-20,India,40953.0,11555284,188.0,159558
2021-03-21,India,43846.0,11599130,197.0,159755
2021-03-22,India,46951.0,11646081,212.0,159967
2021-03-23,India,40715.0,11686796,199.0,160166
2021-03-24,India,47262.0,11734058,275.0,160441
2021-03-25,India,53476.0,11787534,251.0,160692
2021-03-26,India,59118.0,11846652,257.0,160949
2021-03-27,India,62258.0,11908910,291.0,161240
2021-03-28,India,62714.0,11971624,312.0,161552
2021-03-29,India,68020.0,12039644,291.0,161843
2021-03-30,India,56211.0,12095855,271.0,162114
2021-03-31,India,53480.0,12149335,354.0,162468
2021-04-01,India,72330.0,12221665,459.0,162927
2021-04-02,India,81466.0,12303131,469.0,163396
2021-04-03,India,89129.0,12392260,714.0,164110
2021-04-04,India,93249.0,12485509,513.0,164623
2021-04-05,India,103558.0,12589067,478.0,165101
2021-04-06,India,96982.0,12686049,446.0,165547
2021-04-07,India,115736.0,12801785,630.0,166177
2021-04-08,India,126789.0,12928574,685.0,166862
2021-04-09,India,131968.0,13060542,780.0,167642
2021-04-10,India,145384.0,13205926,794.0,168436
2021-04-11,India,152879.0,13358805,839.0,169275
2021-04-12,India,168912.0,13527717,904.0,170179
2021-04-13,India,161736.0,13689453,879.0,171058
2021-04-14,India,184372.0,13873825,1027.0,172085
2021-04-15,India,200739.0,14074564,1038.0,173123
2021-04-16,India,217353.0,14291917,1185.0,174308
2021-04-17,India,234692.0,14526609,1341.0,175649
2021-04-18,India,261500.0,14788109,1501.0,177150
2021-04-19,India,273810.0,15061919,1619.0,178769
2021-04-20,India,259170.0,15321089,1761.0,180530
2021-04-21,India,295041.0,15616130,2023.0,182553
2021-04-22,India,314835.0,15930965,2104.0,184657
2021-04-23,India,332730.0,16263695,2263.0,186920
2021-04-24,India,346786.0,16610481,2624.0,189544
2021-04-25,India,349691.0,16960172,2767.0,192311
2021-04-26,India,352991.0,17313163,2812.0,195123
2021-04-27,India,323144.0,17636307,2771.0,197894
2021-04-28,India,360960.0,17997267,3293.0,201187
2021-04-29,India,379257.0,18376524,3645.0,204832
2021-04-30,India,386452.0,18762976,3498.0,208330
2021-05-01,India,401993.0,19164969,3523.0,211853
2021-05-02,India,392488.0,19557457,3689.0,215542
2021-05-03,India,368147.0,19925604,3417.0,218959
2021-05-04,India,357229.0,20282833,3449.0,222408
2021-05-05,India,382315.0,20665148,3780.0,226188
2021-05-06,India,412262.0,21077410,3980.0,230168
2021-05-07,India,414188.0,21491598,3915.0,234083
2021-05-08,India,401078.0,21892676,4187.0,238270
2021-05-09,India,403738.0,22296414,4092.0,242362
2021-05-10,India,366161.0,22662575,3754.0,246116
2021-05-11,India,329942.0,22992517,3876.0,249992
2021-05-12,India,348421.0,23340938,4205.0,254197
2021-05-13,India,362727.0,23703665,4120.0,258317
2021-05-14,India,343144.0,24046809,4000.0,262317
2021-05-15,India,326098.0,24372907,3890.0,266207
2021-05-16,India,311170.0,24684077,4077.0,270284
2021-05-17,India,281386.0,24965463,4106.0,274390
2021-05-18,India,263533.0,25228996,4329.0,278719
2021-05-19,India,267334.0,25496330,4529.0,283248
2021-05-20,India,276110.0,25772440,3874.0,287122
2021-05-21,India,259551.0,26031991,4209.0,291331
2021-05-22,India,257299.0,26289290,4194.0,295525
2021-05-23,India,240842.0,26530132,3741.0,299266
2021-05-24,India,222315.0,26752447,4454.0,303720
2021-05-25,India,196427.0,26948874,3511.0,307231
2021-05-26,India,208921.0,27157795,4157.0,311388
2021-05-27,India,211298.0,27369093,3847.0,315235
2021-05-28,India,186364.0,27555457,3660.0,318895
2021-05-29,India,173790.0,27729247,3617.0,322512
2021-05-30,India,165553.0,27894800,3460.0,325972
2021-05-31,India,152734.0,28047534,3128.0,329100
2021-06-01,India,127510.0,28175044,2795.0,331895
2021-06-02,India,132788.0,28307832,3207.0,335102
2021-06-03,India,134154.0,28441986,2887.0,337989
2021-06-04,India,132364.0,28574350,2713.0,340702
2021-06-05,India,120529.0,28694879,3380.0,344082
2021-06-06,India,114460.0,28809339,2677.0,346759
2021-06-07,India,100636.0,28909975,2427.0,349186
2021-06-08,India,86498.0,28996473,2123.0,351309
2021-06-09,India,92596.0,29089069,2219.0,353528
2021-06-10,India,94052.0,29183121,6148.0,359676
2021-06-11,India,91702.0,29274823,3403.0,363079
2021-06-12,India,84332.0,29359155,4002.0,367081
2021-06-13,India,80834.0,29439989,3303.0,370384
2021-06-14,India,70421.0,29510410,3921.0,374305
2021-06-15,India,60471.0,29570881,2726.0,377031
2021-06-16,India,62224.0,29633105,2542.0,379573
2021-06-17,India,67208.0,29700313,2330.0,381903
2021-06-18,India,62480.0,29762793,1587.0,383490
2021-06-19,India,60753.0,29823546,1647.0,385137
2021-06-20,India,58419.0,29881965,1576.0,386713
2021-06-21,India,53256.0,29935221,1422.0,388135
2021-06-22,India,42640.0,29977861,1167.0,389302
2021-06-23,India,50848.0,30028709,1358.0,390660
2021-06-24,India,54069.0,30082778,1321.0,391981
2021-06-25,India,51667.0,30134445,1329.0,393310
2021-06-26,India,48698.0,30183143,1183.0,394493
2021-06-27,India,50040.0,30233183,1258.0,395751
2021-06-28,India,46148.0,30279331,979.0,396730
2021-06-29,India,37566.0,30316897,907.0,397637
2021-06-30,India,45951.0,30362848,817.0,398454
2021-07-01,India,48786.0,30411634,1005.0,399459
2021-07-02,India,46617.0,30458251,853.0,400312
2021-07-03,India,44111.0,30502362,738.0,401050
2021-07-04,India,43071.0,30545433,955.0,402005
2021-07-05,India,39796.0,30585229,723.0,402728
2021-07-06,India,34703.0,30619932,553.0,403281
2021-07-07,India,43733.0,30663665,930.0,404211
2021-07-08,India,45892.0,30709557,817.0,405028
2021-07-09,India,43393.0,30752950,911.0,405939
2021-07-10,India,42766.0,30795716,1206.0,407145
2021-07-11,India,41506.0,30837222,895.0,408040
2021-07-12,India,37154.0,30874376,724.0,408764
2021-07-13,India,32906.0,30907282,2020.0,410784
2021-07-14,India,38792.0,30946074,624.0,411408
2021-07-15,India,41806.0,30987880,581.0,411989
2021-07-16,India,38949.0,31026829,542.0,412531
2021-07-17,India,38079.0,31064908,560.0,413091
2021-07-18,India,41157.0,31106065,518.0,413609
2021-07-19,India,38164.0,31144229,499.0,414108
2021-07-20,India,30093.0,31174322,374.0,414482
2021-07-21,India,42015.0,31216337,3998.0,418480
2021-07-22,India,41383.0,31257720,507.0,418987
2021-07-23,India,35342.0,31293062,483.0,419470
2021-07-24,India,39097.0,31332159,546.0,420016
2021-07-25,India,39742.0,31371901,535.0,420551
2021-07-26,India,39361.0,31411262,416.0,420967
2021-07-27,India,29689.0,31440951,415.0,421382
2021-07-28,India,43654.0,31484605,640.0,422022
2021-07-29,India,43509.0,31528114,640.0,422662
